,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,OccupancyId,ClientId,ClientIdText,ClientPropertyId,PropertyName,StreetNumber,StreetPrefix,StreetName,StreetType,StreetSuffix,Address2,Suite,City,State,ZipCode,DistrictCode,DistrictText,APN,County,Township,ZoneCode,ZoneText,Longitude,Latitude,FixedPropertyUseCode,FixedPropertyUseText,FloorsAboveGround,FloorsBelowGround,PropertyOccupantLoad,PropertySquarefoot,MixedUseCode,MixedUseText,PropertyOwnershipCode,PropertyOwnershipText,RoofCoveringCode,RoofCoveringText,StructureTypeCode,StructureTypeText,ConstructionTypeCode,ConstructionTypeDriscription,BuildingStatusCode,BuildingStatusText,DetectorPresentCode,DetectorPresentText,DetectorPowerCode,DetectorPowerText,DetectorTypeCode,DetectorTypeText,AutomaticExtinguishingCode,AutomaticExtinguishingText,AutomaticExtinguishingTypeCode,AutomaticExtingushingTypeText,AutomaticExtinguishingNumberOfHeads,StationCode,StationText,InspectionDistrictCode,InspectionDistrictText,BuildingClassCode,BuildingClassText,ConstructionCompletedDate,PropertyNotes,BusinessPermit,LastInspectionDate,LastInspectionId,isVacantProperty,isMergedProperty,isDeletedProperty,AHJCode,AHJText,DefaultInspectionTypeCode,DefaultInspectionTypeDescrition,ComplexMainId,NumberOfUnits,PropertyCreationDate,PropertyCategory,ErrorCode,ErrorMessage
851,851.0,851.0,851.0,137780,40,WA-27D03,433A-003-000-003,Pinoy bake shop LLC,11107,,Pacific,Hwy,SW,,,Lakewood,WA,98499-4644,PREV,Prevention,433A,Pierce,,,,-122.493968,47.155449,161,Restaurant or cafeteria,1.0,0.0,30.0,2125.0,NN,Not mixed use,1,Private,,,,,8.0,V-A Protected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,20.0,Station 20,PREV,Prevention,B,B,0001-01-01T00:00:00,,,2022-09-22T11:37:10.52,1746659.0,False,False,False,,,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
852,852.0,852.0,852.0,137781,40,WA-27D03,433A-003-000-004,Los Cuervo,11109,,Pacific,Hwy,SW,,,Lakewood,WA,98499-4644,CREW,Crew,433A,Pierce,,,,-122.493977,47.155444,161,Restaurant or cafeteria,1.0,0.0,0.0,600.0,58,Business and residential use,1,Private,7.0,Built-Up,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,2,Partial System Present,9,Wet chemical system,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2024-01-31T11:31:21.623,2152090.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
853,853.0,853.0,853.0,137783,40,WA-27D03,433A-003-000-006,Kko Kko Chicken,11113,,Pacific,Hwy,SW,,,Lakewood,WA,98499-4644,CREW,Crew,433A,Pierce,,,,-122.493994,47.155434,161,Restaurant or cafeteria,1.0,0.0,0.0,1000.0,NN,Not mixed use,1,Private,7.0,Built-Up,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,2,Partial System Present,9,Wet chemical system,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,Opens 4 Pm,,2024-02-07T09:28:54.04,2152091.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
854,854.0,854.0,854.0,137785,40,WA-27D03,433A-005-000-000,WA State DOT Maintenance,11211,,41st,Ave,SW,,,Lakewood,WA,98499-4653,CREW,Crew,433A,Pierce,,,,-122.493071,47.154719,800,"Storage, Other",1.0,0.0,0.0,10237.0,,,4,State or province,0.0,Roof Covering Undetermined/Not Reported,0.0,"Structure type, Other",0.0,Undetermined,2,In normal use,1,Present,,,,,1,Present,1,Wet-pipe sprinkler,114.0,20.0,Station 20,,,S-1,S-1,0001-01-01T00:00:00,,,2018-09-21T14:26:34,385781.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
855,855.0,855.0,855.0,137786,40,WA-27D03,433A-006-000-001,Drivetime Auto Sales Inc,11205,,Pacific,Hwy,SW,,,Lakewood,WA,98499-5170,CREW,Crew,433A,Pierce,,,,-122.49774,47.153412,579,"Motor vehicle or boat sales, services, repair",0.0,0.0,0.0,500.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,M,M,0001-01-01T00:00:00,,,2024-02-26T10:41:01.543,2221791.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
856,856.0,856.0,856.0,137814,40,WA-27D03,433B-004-000-000,Wisteria Walk Apartments,3607,,112th,St,SW,,Building A,Lakewood,WA,98499-4657,CREW,Crew,433B,Pierce,,,,-122.483749,47.155793,429,Multifamily dwelling,2.0,0.0,0.0,25840.0,NN,Not mixed use,1,Private,7.0,Built-Up,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,1,Present,4,Hardwire with battery backup,PS,Pull station,0,None Present,,,0.0,20.0,Station 20,CREW,Crew,R-2,R-2,0001-01-01T00:00:00,,,2024-03-05T10:21:53.383,2234035.0,False,False,False,,,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
857,857.0,857.0,857.0,137822,40,WA-27D03,433B-006-000-002,Going Twice inc,10903,South,Tacoma,Way,,,Suite 100,Lakewood,WA,98499,PREV,Prevention,433B,Pierce,,,,-122.482321,47.158172,800,"Storage, Other",0.0,0.0,0.0,0.0,,,1,Private,,,,,,,5,Vacant and secured,1,Present,,,,,1,Present,,,0.0,20.0,Station 20,PREV,Prevention,S-1,S-1,0001-01-01T00:00:00,,,2022-06-07T12:50:35.43,1519112.0,True,False,False,3.0,27D03,,,3219.0,0.0,2016-11-18T20:19:35.493,Commercial,0,
858,858.0,858.0,858.0,137828,40,WA-27D03,434A-002-002-001,Subway,11122,,Steele,St,S,,A,Lakewood,WA,98499-8721,CREW,Crew,434A,Pierce,,,,-122.468709,47.156219,161,Restaurant or cafeteria,0.0,0.0,0.0,1200.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2024-01-17T13:52:53.727,2152197.0,False,False,False,3.0,27D03,,,3219.0,0.0,2016-11-18T20:19:35.493,Commercial,0,
859,859.0,859.0,859.0,137831,40,WA-27D03,434A-002-003-000,Cafe Elite,11122,,Steele,St,S,,,Lakewood,WA,98499-8721,CREW,Crew,434A,Pierce,,,,-122.468463,47.156511,160,"Eating, drinking places, other",0.0,0.0,0.0,160.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2024-01-17T13:47:56.507,2152198.0,False,False,False,3.0,27D03,,,3219.0,0.0,2016-11-18T20:19:35.493,Commercial,0,
860,860.0,860.0,860.0,137839,40,WA-27D03,434A-005-000-000,Rollies Tavern,2404,,112th,St,S,,,Lakewood,WA,98499-8892,PREV,Prevention,434A,Pierce,,,,-122.469206,47.15565,162,Bar or nightclub,0.0,0.0,86.0,2000.0,,,1,Private,,,1.0,Enclosed building,,,2,In normal use,1,Present,1,Battery only,1,Smoke,,,,,0.0,20.0,Station 20,PREV,Prevention,A-2,A-2,0001-01-01T00:00:00,,,2024-02-21T11:32:29.423,2151824.0,False,False,False,3.0,27D03,,,3219.0,0.0,2016-11-18T20:19:35.493,Commercial,0,
861,861.0,861.0,861.0,137868,40,WA-27D03,485B-004-000-004,Puget Sound Pizza,12924,,Pacific,Hwy,SW,,,Lakewood,WA,98499-1032,PREV,Prevention,485B,Pierce,,,,-122.521148,47.139971,161,Restaurant or cafeteria,1.0,0.0,114.0,3840.0,,,1,Private,,,1.0,Enclosed building,,,2,In normal use,,,,,,,2,Partial System Present,9,Wet chemical system,0.0,20.0,Station 20,PREV,Prevention,A-2,A-2,0001-01-01T00:00:00,,,2024-01-18T14:16:44.74,2182620.0,False,False,False,,,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
862,862.0,862.0,862.0,137869,40,WA-27D03,485B-005-000-001,El Toro,12914,,Pacific,Hwy,SW,,,Lakewood,WA,98499-1032,PREV,Prevention,485B,Pierce,,,,-122.520748,47.140209,161,Restaurant or cafeteria,0.0,0.0,150.0,16133.0,NN,Not mixed use,1,Private,0.0,Roof Covering Undetermined/Not Reported,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,1,Present,4,Hardwire with battery backup,,,1,Present,,,0.0,20.0,Station 20,PREV,Prevention,A-2,A-2,0001-01-01T00:00:00,"Battery : Charged— 27.5
		Static—26.1
		After—25.6
Tested pull station and smoke and tamper 1,2,3,4 and flow",,2021-06-17T17:18:42,1273180.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
863,863.0,863.0,863.0,137873,40,WA-27D03,485B-006-000-000,Thong Thai Restaurant,12836,,Pacific,Hwy,SW,,,Lakewood,WA,98499-1031,CREW,Crew,485B,Pierce,,,,-122.52004,47.14043,161,Restaurant or cafeteria,1.0,0.0,0.0,1674.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,1,Present,9,Wet chemical system,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2024-01-29T14:23:29.61,2152092.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
864,864.0,864.0,864.0,137884,40,WA-27D03,485B-009-001-002,Osj Restaurant,12822,,Pacific,Hwy,SW,,B,Lakewood,WA,98499-1031,PREV,Prevention,485B,Pierce,,,,-122.519002,47.141174,161,Restaurant or cafeteria,1.0,0.0,62.0,4897.0,NN,Not mixed use,1,Private,0.0,Roof Covering Undetermined/Not Reported,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,2,Partial System Present,9,Wet chemical system,0.0,20.0,Station 20,,,A-2,A-2,0001-01-01T00:00:00,,,2020-03-10T21:31:50.597,849600.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
865,865.0,865.0,865.0,137889,40,WA-27D03,485B-011-001-002,Matman Wrestling Co,12720,,Pacific,Hwy,SW,,,Lakewood,WA,98499-1029,CREW,Crew,485B,Pierce,,,,-122.522679,47.138969,700,"Manufacturing, processing",1.0,0.0,0.0,5708.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,20.0,Station 20,,,F-1,F-1,0001-01-01T00:00:00,,,2018-08-08T16:30:20,252884.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
866,866.0,866.0,866.0,137892,40,WA-27D03,485B-013-000-002,Bok Cafe / Red Fox Lounge,12801,,Pacific,Hwy,SW,,A,Lakewood,WA,98499-1030,CREW,Crew,485B,Pierce,,,,-122.522598,47.139329,161,Restaurant or cafeteria,1.0,0.0,0.0,1500.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,,,,,,,2,Partial System Present,9,Wet chemical system,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2024-02-07T09:29:36.643,2152093.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
867,867.0,867.0,867.0,137938,40,WA-27D03,486B-009-001-000,Sweet Angels espresso,12928,,Bridgeport,Way,SW,,,Lakewood,WA,98499-3341,CREW,Crew,486B,Pierce,,,,-122.502504,47.140166,160,"Eating, drinking places, other",1.0,0.0,1.0,96.0,,,1,Private,6.0,Metal,1.0,Enclosed building,8.0,V-A Protected Wood Frame,5,Vacant and secured,0,None Present,,,,,,,,,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2024-02-27T18:59:37.41,2226537.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
868,868.0,868.0,868.0,137939,40,WA-27D03,486B-009-002-000,McChord Food Mart,12928,,Bridgeport,Way,SW,,A & B,Lakewood,WA,98499-3341,CREW,Crew,486B,Pierce,,,,-122.502504,47.140166,511,Convenience store,1.0,0.0,0.0,2800.0,,,1,Private,2.0,Composition Shingles,1.0,Enclosed building,8.0,V-A Protected Wood Frame,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,,,M,M,0001-01-01T00:00:00,,,2020-02-26T18:57:24.43,833759.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
869,869.0,869.0,869.0,137940,40,WA-27D03,486B-009-003-001,K & C Burkie Restaurant,12926,,Bridgeport,Way,SW,,,Lakewood,WA,98499-3341,CREW,Crew,486B,Pierce,,,,-122.502514,47.14018,161,Restaurant or cafeteria,1.0,1.0,0.0,1036.0,58,Business and residential use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,8.0,V-A Protected Wood Frame,2,In normal use,0,None Present,,,,,2,Partial System Present,9,Wet chemical system,0.0,20.0,Station 20,CREW,Crew,B,B,0001-01-01T00:00:00,,,2024-01-30T13:00:04.763,2152095.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
870,870.0,870.0,870.0,137945,40,WA-27D03,486B-012-000-000,Woodside Apartments,12829,,Bridgeport,Way,SW,,,Lakewood,WA,98499-5720,CREW,Crew,486B,Pierce,,,,-122.503396,47.14148,429,Multifamily dwelling,0.0,0.0,0.0,17640.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,,,R-2,R-2,0001-01-01T00:00:00,,,2018-08-22T11:10:47,252993.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
871,871.0,871.0,871.0,137952,40,WA-27D03,486B-020-000-000,Westwood Park Apartments,12701,,47th,Ave,SW,,,Lakewood,WA,98499-3403,CREW,Crew,486B,Pierce,,,,-122.499254,47.142236,429,Multifamily dwelling,2.0,0.0,0.0,7104.0,40,Residential use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,,,R-2,R-2,0001-01-01T00:00:00,,,2018-07-20T14:40:54,341589.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
872,872.0,872.0,872.0,137955,40,WA-27D03,486B-023-000-000,The Jet Apartments,12901,,47th,Ave,SW,,,Lakewood,WA,98499-3408,CREW,Crew,486B,Pierce,,,,-122.498972,47.140041,429,Multifamily dwelling,0.0,0.0,0.0,14208.0,,,1,Private,2.0,Composition Shingles,,,8.0,V-A Protected Wood Frame,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,,,R-2,R-2,0001-01-01T00:00:00,,,2018-08-29T13:43:11,252618.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
873,873.0,873.0,873.0,137957,40,WA-27D03,486B-025-000-000,Oaks West Apartments,4503,,Mcchord,Dr,SW,,,Lakewood,WA,98499-3479,CREW,Crew,486B,Pierce,,,,-122.49793,47.139326,429,Multifamily dwelling,0.0,0.0,0.0,48610.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,20.0,Station 20,,,R-2,R-2,0001-01-01T00:00:00,No violations found.  Phone contact with manger via phone made after inspection.  ,,2018-09-17T17:17:16,252740.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
874,874.0,874.0,874.0,137960,40,WA-27D03,539A-001-000-000,Union Square,14405,,Union,Ave,SW,,,Lakewood,WA,98498-2201,CREW,Crew,539A,Pierce,,,,-122.546491,47.125953,429,Multifamily dwelling,1.0,0.0,0.0,8320.0,40,Residential use,2,"City, town, village, local",2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,23.0,Station 23,CREW,Crew,R-2,R-2,0001-01-01T00:00:00,,,2023-11-08T14:39:31.393,1786424.0,False,False,False,3.0,27D03,,,,12.0,2016-11-18T20:19:35.493,Commercial,0,
875,875.0,875.0,875.0,137961,40,WA-27D03,539A-002-000-001,Paradise Apartments,14430,,Union,Ave,SW,,Building 2,Lakewood,WA,98498,CREW,Crew,539A,Pierce,,,,-122.546556,47.126299,429,Multifamily dwelling,3.0,0.0,0.0,9996.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,1,Present,4,Hardwire with battery backup,4,"Sprinkler, water flow detection",1,Present,1,Wet-pipe sprinkler,0.0,23.0,Station 23,CREW,Crew,R-2,R-2,0001-01-01T00:00:00,,,2022-06-08T08:46:46.067,1662309.0,False,False,False,3.0,27D03,,,,10.0,2016-11-18T20:19:35.493,Commercial,0,
876,876.0,876.0,876.0,137962,40,WA-27D03,539A-003-000-000,Carol Apartments,14510,,Union,Ave,SW,,,Lakewood,WA,98498-2267,CREW,Crew,539A,Pierce,,,,-122.547729,47.125225,429,Multifamily dwelling,1.0,0.0,0.0,3788.0,NN,Not mixed use,1,Private,7.0,Built-Up,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,1,Present,,,,,,,,,0.0,23.0,Station 23,CREW,Crew,R-2,R-2,0001-01-01T00:00:00,,,2023-12-06T20:49:54.367,1786426.0,False,False,False,3.0,27D03,,,,4.0,2016-11-18T20:19:35.493,Commercial,0,
877,877.0,877.0,877.0,137963,40,WA-27D03,539A-004-000-000,G & J Hair,14520,,Union,Ave,SW,,,Lakewood,WA,98498-2242,CREW,Crew,539A,Pierce,,,,-122.547834,47.125163,557,"Personal service, including barber & beauty shops",0.0,0.0,0.0,3131.0,NN,Not mixed use,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,23.0,Station 23,CREW,Crew,B,B,0001-01-01T00:00:00,,,2023-12-19T13:36:44.833,1786427.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
878,878.0,878.0,878.0,137965,40,WA-27D03,539A-006-000-000,Mooses's Auto Tech,14612,,Union,Ave,SW,,,Lakewood,WA,98498-2244,CREW,Crew,539A,Pierce,,,,-122.549093,47.124748,579,"Motor vehicle or boat sales, services, repair",0.0,0.0,0.0,8200.0,NN,Not mixed use,1,Private,,,1.0,Enclosed building,6.0,III-B Unprotected Combustible,2,In normal use,1,Present,4,Hardwire with battery backup,5,More than one type present,1,Present,2,Dry-pipe sprinkler,0.0,23.0,Station 23,CREW,Crew,S-1,S-1,0001-01-01T00:00:00,"Judge contacted, waiting on phone call back to see if 5 year visual has been scheduled form Cintas. 8/31/20

Latest inspection of fire suppression system 3/18/23",,2023-12-19T13:45:34.563,1786429.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
879,879.0,879.0,879.0,137966,40,WA-27D03,539A-007-000-000,House Of Teriyaki #2,14623,,Union,Ave,SW,,,Lakewood,WA,98498-2243,CREW,Crew,539A,Pierce,,,,-122.548902,47.124538,161,Restaurant or cafeteria,1.0,0.0,0.0,2000.0,NN,Not mixed use,1,Private,,,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,2,Partial System Present,9,Wet chemical system,0.0,23.0,Station 23,,,B,B,0001-01-01T00:00:00,,605 282 439,2020-02-25T19:15:03.303,824748.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
880,880.0,880.0,880.0,137967,40,WA-27D03,539A-008-000-001,Tillicum Laundromat,14703,,Union,Ave,SW,,,Lakewood,WA,98498-2245,CREW,Crew,539A,Pierce,,,,-122.54974,47.124048,500,"Mercantile, business, Other",0.0,0.0,0.0,1300.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,23.0,Station 23,CREW,Crew,B,B,0001-01-01T00:00:00,No attendant on site.  Self serve only open 24-hrs.  ,,2023-12-06T20:54:03.213,1786430.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
881,881.0,881.0,881.0,137970,40,WA-27D03,539A-009-000-001,Private Apartment s,14706,,Union,Ave,SW,,A,Lakewood,WA,98498-7700,CREW,Crew,539A,Pierce,,,,-122.549782,47.124023,429,Multifamily dwelling,1.0,0.0,0.0,800.0,40,Residential use,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,23.0,Station 23,CREW,Crew,B,B,0001-01-01T00:00:00,Vacant and secured. ,,2023-09-06T13:39:26.347,1786422.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
882,882.0,882.0,882.0,137971,40,WA-27D03,539A-009-000-002,Vacant,14706,,Union,Ave,SW,,B,Lakewood,WA,98498-7700,CREW,Crew,539A,Pierce,,,,-122.549782,47.124023,429,Multifamily dwelling,1.0,0.0,0.0,800.0,40,Residential use,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,23.0,Station 23,CREW,Crew,B,B,0001-01-01T00:00:00,,,2023-09-06T13:41:57.47,1786421.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
883,883.0,883.0,883.0,137972,40,WA-27D03,539A-009-000-003,Vacant,14706,,Union,Ave,SW,,C,Lakewood,WA,98498-7700,CREW,Crew,539A,Pierce,,,,-122.549782,47.124023,429,Multifamily dwelling,1.0,0.0,0.0,800.0,40,Residential use,1,Private,,,1.0,Enclosed building,,,5,Vacant and secured,,,,,,,,,,,0.0,23.0,Station 23,E23,E23,B,B,0001-01-01T00:00:00,,,2023-05-19T14:20:30.123,1786420.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
884,884.0,884.0,884.0,137975,40,WA-27D03,539A-011-000-002,Best Barber Shop,8103,,Maple,St,SW,,,Lakewood,WA,98498-2212,CREW,Crew,539A,Pierce,,,,-122.550511,47.123199,599,Business office,0.0,0.0,0.0,200.0,,,1,Private,,,,,,,5,Vacant and secured,,,,,,,,,,,0.0,23.0,Station 23,CREW,Crew,B,B,0001-01-01T00:00:00,,,2023-11-07T14:34:51.25,1786470.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
885,885.0,885.0,885.0,137977,40,WA-27D03,539A-012-000-000,Vacant,8102,,Maple,St,SW,,,Lakewood,WA,98498-2213,CREW,Crew,539A,Pierce,,,,-122.550511,47.123199,931,Open land or field,0.0,0.0,0.0,4194.0,0,"Mixed use, Other",1,Private,,,,,,,5,Vacant and secured,,,,,,,,,,,0.0,23.0,Station 23,CREW,Crew,B,B,0001-01-01T00:00:00,,,2023-09-06T15:38:27.197,1786423.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
886,886.0,886.0,886.0,137979,40,WA-27D03,539A-014-000-002,92 Yankee Surplus,14818,,Union,Ave,SW,,A & B,Lakewood,WA,98498-2248,CREW,Crew,539A,Pierce,,,,-122.550933,47.123348,529,"Textile, wearing apparel sales",0.0,0.0,0.0,2400.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,23.0,Station 23,CREW,Crew,M,M,0001-01-01T00:00:00,The two extinguishers are both 2017 but need service tags. ,,2023-12-08T14:10:27.34,1786435.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
887,887.0,887.0,887.0,137980,40,WA-27D03,539A-014-000-003,California Tacos,14818,,Union,Ave,SW,,C,Lakewood,WA,98498-2248,CREW,Crew,539A,Pierce,,,,-122.550933,47.123348,161,Restaurant or cafeteria,0.0,0.0,0.0,1600.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,23.0,Station 23,CREW,Crew,B,B,0001-01-01T00:00:00,,,2024-01-09T12:36:03.523,2152085.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
888,888.0,888.0,888.0,137981,40,WA-27D03,539A-015-000-000,Union Crest Apartments,14900,,Union,Ave,SW,,,Lakewood,WA,98498-2254,CREW,Crew,539A,Pierce,,,,-122.551787,47.122844,429,Multifamily dwelling,2.0,0.0,0.0,8120.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,1,Present,4,Hardwire with battery backup,PS,Pull station,0,None Present,,,0.0,23.0,Station 23,CREW,Crew,R-2,R-2,0001-01-01T00:00:00,,,2022-10-04T12:50:52.3,1755832.0,False,False,False,3.0,27D03,,,,17.0,2016-11-18T20:19:35.493,Commercial,0,
889,889.0,889.0,889.0,137982,40,WA-27D03,539A-016-000-000,Manic Meatball,14815,,Union,Ave,SW,,,Lakewood,WA,98498-2247,PREV,Prevention,539A,Pierce,,,,-122.551367,47.122738,161,Restaurant or cafeteria,1.0,0.0,29.0,2988.0,59,Office use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,NR,System not required,,,,,1,Present,9,Wet chemical system,0.0,23.0,Station 23,CREW,Crew,A-2,A-2,0001-01-01T00:00:00,,,2022-05-11T11:28:47.797,1521046.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
890,890.0,890.0,890.0,137983,40,WA-27D03,539A-017-000-000,Bell's Barbershop,14817,,Union,Ave,SW,,,Lakewood,WA,98498-2247,CREW,Crew,539A,Pierce,,,,-122.550913,47.123361,557,"Personal service, including barber & beauty shops",0.0,0.0,0.0,1250.0,,,1,Private,,,,,,,2,In normal use,0,None Present,,,,,,,,,0.0,23.0,Station 23,CREW,Crew,B,B,0001-01-01T00:00:00,"Appears out of use, unknown if still in business. ",,2023-09-06T13:55:10.07,1786396.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
891,891.0,891.0,891.0,137984,40,WA-27D03,539A-018-000-001,Pho Lewis,14902,,Union,Ave,SW,,A,Lakewood,WA,98498-7701,CREW,Crew,539A,Pierce,,,,-122.551808,47.122831,161,Restaurant or cafeteria,1.0,0.0,0.0,1000.0,NN,Not mixed use,1,Private,7.0,Built-Up,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,2,Partial System Present,9,Wet chemical system,0.0,23.0,Station 23,CREW,Crew,B,B,0001-01-01T00:00:00,,,2024-01-09T13:13:54.423,2152086.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
892,892.0,892.0,892.0,137985,40,WA-27D03,539A-018-000-002,Vacant,14902,,Union,Ave,SW,,B,Lakewood,WA,98498-7701,CREW,Crew,539A,Pierce,,,,-122.551808,47.122831,NNN,,0.0,0.0,0.0,0.0,NN,Not mixed use,1,Private,,,,,,,5,Vacant and secured,,,,,,,,,,,0.0,23.0,Station 23,CREW,Crew,B,B,0001-01-01T00:00:00,,,2023-12-08T14:05:45.72,1786443.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
893,893.0,893.0,893.0,137986,40,WA-27D03,539A-018-002-001,CESARBARBERSHOP,14902,,Union,Ave,SW,,D,Lakewood,WA,98498-7701,CREW,Crew,539A,Pierce,,,,-122.551808,47.122831,NNN,,0.0,0.0,0.0,0.0,,,1,Private,,,,,,,5,Vacant and secured,,,,,,,,,,,0.0,23.0,Station 23,CREW,Crew,B,B,0001-01-01T00:00:00,,,2023-09-06T14:41:54.443,1786397.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
